name,type,isin,distribution_policy,yahoo_ticker,yahoo_exchange,yahoo_source_url,ordinary_tax_principle,ordinary_income_type,ask_eligible,tax_basis,tax_source_url,classification_as_of
Sydinvest Kvalitetsaktier A DKK,Investeringsforeninger,DK0061533643,Distribuerende,SYIKVAADKK.CO,CPH,https://finance.yahoo.com/quote/SYIKVAADKK.CO/,realisations,aktieindkomst,yes,VP 2026: 1/A,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Megatrends Akk A,Investeringsforeninger,DK0062382891,Akkumulerende,SYIMEGADKKAKK.CO,CPH,https://finance.yahoo.com/quote/SYIMEGADKKAKK.CO/,lager,kapitalindkomst,no,VP 2026: 8/B,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Megatrends Udb A,Investeringsforeninger,DK0062382628,Distribuerende,SYIMEGADKK.CO,CPH,https://finance.yahoo.com/quote/SYIMEGADKK.CO/,realisations,aktieindkomst,yes,VP 2026: 1/A,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Mellemlange Obl A DKK Akk,Investeringsforeninger,DK0060585156,Akkumulerende,SYIMOADKKA.CO,CPH,https://finance.yahoo.com/quote/SYIMOADKKA.CO/,lager,kapitalindkomst,no,VP 2026: 8/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Mellemlange Obligationer A DKK,Investeringsforeninger,DK0060585073,Distribuerende,SYIMOADKK.CO,CPH,https://finance.yahoo.com/quote/SYIMOADKK.CO/,realisations,kapitalindkomst,no,VP 2026: 1/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest USA Value A DKK,Investeringsforeninger,DK0010270776,Distribuerende,SYIUSAVADKK.CO,CPH,https://finance.yahoo.com/quote/SYIUSAVADKK.CO/,realisations,aktieindkomst,yes,VP 2026: 1/A,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Virksomhedsobl HY A DKK,Investeringsforeninger,DK0016098825,Distribuerende,SYIVOHYADKK.CO,CPH,https://finance.yahoo.com/quote/SYIVOHYADKK.CO/,realisations,kapitalindkomst,no,VP 2026: 1/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Virksomhedsobl HY A DKK Akk,Investeringsforeninger,DK0060089415,Akkumulerende,SYIVOHYADKKAK.CO,CPH,https://finance.yahoo.com/quote/SYIVOHYADKKAK.CO/,lager,kapitalindkomst,no,VP 2026: 8/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Sydinvest Virksomhedsobl IG A DKK,Investeringsforeninger,DK0060409266,Distribuerende,SYIVIGADKK.CO,CPH,https://finance.yahoo.com/quote/SYIVIGADKK.CO/,realisations,kapitalindkomst,no,VP 2026: 1/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
"Techwave, kl n",Investeringsforeninger,DK0064421028,Distribuerende,PMITW.CO,CPH,https://finance.yahoo.com/quote/PMITW.CO/,realisations,aktieindkomst,yes,VP 2026: 1/A,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
ValueInvest Global A,Investeringsforeninger,DK0010246396,Distribuerende,VAIGLOA.CO,CPH,https://finance.yahoo.com/quote/VAIGLOA.CO/,realisations,aktieindkomst,yes,VP 2026: 1/A,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
ValueInvest Global Akk A,Investeringsforeninger,DK0060032498,Akkumulerende,VAIGAKA.CO,CPH,https://finance.yahoo.com/quote/VAIGAKA.CO/,lager,aktieindkomst,yes,ABIS 2026,https://skat.dk/media/euzdrcqh/august-2026-abis-liste-2021-2026.xlsx,2026-08-28
Wealth In HP InvLaDK OblAkk-KL,Investeringsforeninger,DK0060227239,Akkumulerende,WEIHPILDKOAKKKL.CO,CPH,https://finance.yahoo.com/quote/WEIHPILDKOAKKKL.CO/,lager,kapitalindkomst,no,VP 2026: 8/B,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Wealth Inv HP InvGrønneOb KL A,Investeringsforeninger,DK0060118610,Distribuerende,WEIHPIGROBLKLA.CO,CPH,https://finance.yahoo.com/quote/WEIHPIGROBLKLA.CO/,realisations,kapitalindkomst,no,VP 2026: 1/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Wealth Inv HP InvKoDK Realkrob,Investeringsforeninger,DK0061929205,Distribuerende,WEIHPIKDKRO.CO,CPH,https://finance.yahoo.com/quote/WEIHPIKDKRO.CO/,realisations,kapitalindkomst,no,VP 2026: 1/O,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Wealth Inv Opti VerdIndx Mod,Investeringsforeninger,DK0060254712,Akkumulerende,WEIOVM.CO,CPH,https://finance.yahoo.com/quote/WEIOVM.CO/,lager,kapitalindkomst,no,VP 2026: 8/B,https://info.skat.dk/data.aspx?oid=2460620,2026-02-01
Wealth Inv OptiAct and Indx KL,Investeringsforeninger,DK0060674844,Akkumulerende,WEIOAI.CO,CPH,https://finance.yahoo.com/quote/WEIOAI.CO/,lager,aktieindkomst,yes,ABIS 2026,https://skat.dk/media/euzdrcqh/august-2026-abis-liste-2021-2026.xlsx,2026-08-28
